"","hurricane","sea.dev","dev.hurricane","sea.dev.hurricane","sea.hurricane","all.low_26","all.mid_45","all.high_60","all.max_80"
"234",0,0.106951871657754,0.10427807486631,0.10427807486631,0.293427230046948,0.264705882352941,0.406417112299465,0.168449197860963,0.411764705882353
"235",0,0.106951871657754,0.10427807486631,0.10427807486631,0.295774647887324,0.254010695187166,0.409090909090909,0.165775401069519,0.449197860962567
"236",0,0.106951871657754,0.10427807486631,0.10427807486631,0.291079812206573,0.254010695187166,0.390374331550802,0.168449197860963,0.417112299465241
"237",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.255868544600939,0.245989304812834,0.390374331550802,0.149732620320856,0.449197860962567
"238",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.272300469483568,0.232620320855615,0.393048128342246,0.171122994652406,0.454545454545455
"239",0,0.106951871657754,0.106951871657754,0.106951871657754,0.293427230046948,0.227272727272727,0.401069518716578,0.160427807486631,0.425133689839572
"240",0,0.106951871657754,0.101604278074866,0.101604278074866,0.276995305164319,0.25668449197861,0.398395721925134,0.168449197860963,0.438502673796791
"241",0,0.106951871657754,0.106951871657754,0.106951871657754,0.288732394366197,0.245989304812834,0.406417112299465,0.165775401069519,0.449197860962567
"242",0,0.106951871657754,0.106951871657754,0.106951871657754,0.291079812206573,0.254010695187166,0.425133689839572,0.165775401069519,0.433155080213904
"243",0,0.106951871657754,0.106951871657754,0.106951871657754,0.291079812206573,0.25668449197861,0.393048128342246,0.152406417112299,0.451871657754011
"244",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.240641711229947,0.409090909090909,0.163101604278075,0.425133689839572
"245",0,0.106951871657754,0.10427807486631,0.10427807486631,0.291079812206573,0.262032085561497,0.409090909090909,0.155080213903743,0.425133689839572
"246",0,0.106951871657754,0.10427807486631,0.10427807486631,0.291079812206573,0.248663101604278,0.411764705882353,0.149732620320856,0.457219251336898
"247",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.267605633802817,0.237967914438503,0.403743315508021,0.17379679144385,0.419786096256685
"248",0,0.106951871657754,0.10427807486631,0.10427807486631,0.267605633802817,0.229946524064171,0.39572192513369,0.163101604278075,0.441176470588235
"249",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.253521126760563,0.237967914438503,0.398395721925134,0.160427807486631,0.427807486631016
"250",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.272300469483568,0.25668449197861,0.371657754010695,0.171122994652406,0.449197860962567
"251",0,0.106951871657754,0.106951871657754,0.106951871657754,0.293427230046948,0.24331550802139,0.39572192513369,0.165775401069519,0.43048128342246
"252",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.279342723004695,0.24331550802139,0.371657754010695,0.176470588235294,0.427807486631016
"253",0,0.106951871657754,0.106951871657754,0.106951871657754,0.286384976525822,0.248663101604278,0.379679144385027,0.176470588235294,0.425133689839572
"254",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.269953051643192,0.235294117647059,0.39572192513369,0.176470588235294,0.462566844919786
"255",0,0.106951871657754,0.10427807486631,0.10427807486631,0.291079812206573,0.248663101604278,0.39572192513369,0.176470588235294,0.427807486631016
"256",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.267605633802817,0.259358288770053,0.403743315508021,0.157754010695187,0.449197860962567
"257",0,0.106951871657754,0.10427807486631,0.10427807486631,0.295774647887324,0.254010695187166,0.403743315508021,0.160427807486631,0.433155080213904
"258",0,0.106951871657754,0.0855614973262032,0.0855614973262032,0.272300469483568,0.254010695187166,0.382352941176471,0.171122994652406,0.438502673796791
"259",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.28169014084507,0.232620320855615,0.409090909090909,0.171122994652406,0.427807486631016
"260",0,0.106951871657754,0.10427807486631,0.10427807486631,0.279342723004695,0.245989304812834,0.398395721925134,0.165775401069519,0.449197860962567
"261",0,0.106951871657754,0.10427807486631,0.10427807486631,0.293427230046948,0.254010695187166,0.401069518716578,0.176470588235294,0.417112299465241
"262",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.286384976525822,0.25668449197861,0.417112299465241,0.163101604278075,0.422459893048128
"263",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.284037558685446,0.245989304812834,0.406417112299465,0.165775401069519,0.43048128342246
"264",0,0.106951871657754,0.106951871657754,0.106951871657754,0.295774647887324,0.227272727272727,0.419786096256685,0.160427807486631,0.427807486631016
"265",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.258215962441315,0.232620320855615,0.401069518716578,0.168449197860963,0.43048128342246
